,MSNDATE,LATITUDE,LONGITUDE,cluster,Date,Tons
522,408,49.07,0.7799999999999998,2,1943-08-16,31.0
523,408,49.07,0.7799999999999998,2,1943-08-16,31.0
524,414,49.43000000000001,-2.08,2,1943-08-22,43.0
525,414,49.43000000000001,-2.08,2,1943-08-22,43.0
515,404,50.730000000000004,7.070000000000001,2,1943-08-12,1.0
474,391,51.32,9.47,2,1943-07-30,10.0
517,404,50.730000000000004,7.070000000000001,2,1943-08-12,43.0
504,404,50.730000000000004,7.070000000000001,2,1943-08-12,0.0
502,404,50.730000000000004,7.070000000000001,2,1943-08-12,42.0
501,391,51.32,9.47,2,1943-07-30,0.0
479,391,51.32,9.47,2,1943-07-30,0.0
480,391,51.32,9.47,2,1943-07-30,43.0
481,391,51.32,9.47,2,1943-07-30,40.0
482,391,51.32,9.47,2,1943-07-30,43.0
483,391,51.32,9.47,2,1943-07-30,0.0
484,391,51.32,9.47,2,1943-07-30,18.0
485,391,51.32,9.47,2,1943-07-30,10.0
486,391,51.32,9.47,2,1943-07-30,30.0
487,391,51.32,9.47,2,1943-07-30,0.0
477,391,51.32,9.47,2,1943-07-30,43.0
488,391,51.32,9.47,2,1943-07-30,10.0
490,391,51.32,9.47,2,1943-07-30,0.0
491,391,51.32,9.47,2,1943-07-30,43.0
492,391,51.32,9.47,2,1943-07-30,0.0
493,391,51.32,9.47,2,1943-07-30,0.0
494,391,51.32,9.47,2,1943-07-30,43.0
495,391,51.32,9.47,2,1943-07-30,40.0
496,391,51.32,9.47,2,1943-07-30,43.0
497,391,51.32,9.47,2,1943-07-30,0.0
498,391,51.32,9.47,2,1943-07-30,18.0
499,391,51.32,9.47,2,1943-07-30,10.0
489,391,51.32,9.47,2,1943-07-30,10.0
500,391,51.32,9.47,2,1943-07-30,30.0
476,391,51.32,9.47,2,1943-07-30,0.0
632,454,47.78,13.030000000000001,2,1943-10-01,51.0
802,489,50.85000000000001,1.7700000000000002,2,1943-11-05,34.0
634,454,47.72,10.3,2,1943-10-01,15.0
768,477,41.33,19.83,2,1943-10-24,0.0
739,463,50.13,8.46,2,1943-10-10,0.0
770,477,47.78,13.030000000000001,2,1943-10-24,41.0
771,477,47.78,13.030000000000001,2,1943-10-24,41.0
772,477,47.85,16.530000000000005,2,1943-10-24,51.0
773,477,41.33,19.83,2,1943-10-24,0.0
774,477,49.43000000000001,-2.08,2,1943-10-24,51.0
775,478,47.78,13.030000000000001,2,1943-10-25,18.0
776,478,47.78,13.030000000000001,2,1943-10-25,18.0
777,478,47.78,13.030000000000001,2,1943-10-25,18.0
769,477,49.43000000000001,-2.08,2,1943-10-24,51.0
767,477,47.78,13.030000000000001,2,1943-10-24,41.0
780,486,48.2,16.37,2,1943-11-02,9.0
781,487,50.13,8.46,2,1943-11-03,62.0
782,489,50.85000000000001,1.7700000000000002,2,1943-11-05,104.0
783,489,50.85000000000001,1.7700000000000002,2,1943-11-05,97.0
785,489,50.85000000000001,1.7700000000000002,2,1943-11-05,34.0
786,489,50.13,8.46,2,1943-11-05,0.0
787,489,50.13,8.46,2,1943-11-05,1.0
788,489,50.13,8.46,2,1943-11-05,44.0
789,489,50.13,8.46,2,1943-11-05,44.0
779,486,48.2,16.37,2,1943-11-02,9.0
778,486,48.2,16.37,2,1943-11-02,9.0
790,489,50.13,8.46,2,1943-11-05,44.0
764,463,54.35,18.67,2,1943-10-10,39.0
792,489,50.13,8.46,2,1943-11-05,0.0
744,463,50.13,8.46,2,1943-10-10,0.0
745,463,50.13,8.46,2,1943-10-10,57.0
746,463,50.13,8.46,2,1943-10-10,63.0
747,463,50.13,8.46,2,1943-10-10,33.0
748,463,50.13,8.46,2,1943-10-10,10.0
749,463,50.13,8.46,2,1943-10-10,0.0
750,463,50.13,8.46,2,1943-10-10,0.0
751,463,50.13,8.46,2,1943-10-10,3.0
765,466,41.33,19.83,2,1943-10-13,0.0
752,463,50.13,8.46,2,1943-10-10,54.0
754,463,50.13,8.46,2,1943-10-10,0.0
755,463,50.13,8.46,2,1943-10-10,57.0
756,463,50.13,8.46,2,1943-10-10,63.0
757,463,50.13,8.46,2,1943-10-10,33.0
758,463,50.13,8.46,2,1943-10-10,10.0
759,463,50.13,8.46,2,1943-10-10,0.0
760,463,50.13,8.46,2,1943-10-10,0.0
761,463,50.13,8.46,2,1943-10-10,3.0
762,463,50.13,8.46,2,1943-10-10,54.0
763,463,54.35,18.67,2,1943-10-10,39.0
753,463,50.13,8.46,2,1943-10-10,8.0
791,489,50.13,8.46,2,1943-11-05,0.0
742,463,50.13,8.46,2,1943-10-10,54.0
766,466,41.33,19.83,2,1943-10-13,0.0
743,463,50.13,8.46,2,1943-10-10,8.0
793,489,50.13,8.46,2,1943-11-05,14.0
822,494,41.32,19.470000000000002,2,1943-11-10,8.0
825,495,50.13,8.46,2,1943-11-11,0.0
818,494,41.32,19.470000000000002,2,1943-11-10,8.0
823,494,41.32,19.470000000000002,2,1943-11-10,2.0
826,495,50.13,8.46,2,1943-11-11,0.0
827,495,50.13,8.46,2,1943-11-11,50.0
828,495,50.13,8.46,2,1943-11-11,1.0
830,495,50.13,8.46,2,1943-11-11,0.0
820,494,41.32,19.470000000000002,2,1943-11-10,9.0
831,495,50.13,8.46,2,1943-11-11,50.0
833,495,50.13,8.46,2,1943-11-11,0.0
824,494,41.32,19.470000000000002,2,1943-11-10,9.0
834,495,50.13,8.46,2,1943-11-11,0.0
836,495,50.13,8.46,2,1943-11-11,1.0
832,495,50.13,8.46,2,1943-11-11,1.0
840,498,42.7,23.32,2,1943-11-14,59.0
841,498,42.7,23.32,2,1943-11-14,12.0
842,498,42.7,23.32,2,1943-11-14,52.0
843,498,42.7,23.32,2,1943-11-14,59.0
835,495,50.13,8.46,2,1943-11-11,50.0
845,498,42.7,23.32,2,1943-11-14,52.0
844,498,42.7,23.32,2,1943-11-14,12.0
425,386,53.550000000000004,10.0,2,1943-07-25,0.0
829,495,50.13,8.46,2,1943-11-11,0.0
819,494,41.32,19.470000000000002,2,1943-11-10,2.0
807,489,50.13,8.46,2,1943-11-05,0.0
817,494,41.32,19.470000000000002,2,1943-11-10,2.0
795,489,50.13,8.46,2,1943-11-05,46.0
796,489,50.13,8.46,2,1943-11-05,19.0
797,489,50.13,8.46,2,1943-11-05,0.0
798,489,50.13,8.46,2,1943-11-05,1.0
799,489,50.85000000000001,1.7700000000000002,2,1943-11-05,104.0
800,489,50.85000000000001,1.7700000000000002,2,1943-11-05,97.0
801,489,50.85000000000001,1.7700000000000002,2,1943-11-05,69.0
803,489,50.85000000000001,1.7700000000000002,2,1943-11-05,104.0
804,489,50.85000000000001,1.7700000000000002,2,1943-11-05,97.0
805,489,50.85000000000001,1.7700000000000002,2,1943-11-05,69.0
806,489,50.85000000000001,1.7700000000000002,2,1943-11-05,34.0
808,489,50.13,8.46,2,1943-11-05,1.0
809,491,41.32,19.470000000000002,2,1943-11-07,2.0
810,491,41.32,19.470000000000002,2,1943-11-07,9.0
811,491,41.32,19.470000000000002,2,1943-11-07,3.0
812,491,41.32,19.470000000000002,2,1943-11-07,9.0
813,491,41.32,19.470000000000002,2,1943-11-07,2.0
814,491,41.32,19.470000000000002,2,1943-11-07,9.0
821,494,41.32,19.470000000000002,2,1943-11-10,2.0
741,463,50.13,8.46,2,1943-10-10,3.0
816,491,41.32,19.470000000000002,2,1943-11-07,9.0
815,491,41.32,19.470000000000002,2,1943-11-07,3.0
794,489,50.13,8.46,2,1943-11-05,0.0
784,489,50.85000000000001,1.7700000000000002,2,1943-11-05,69.0
609,446,47.0,-4.0,2,1943-09-23,39.0
740,463,50.13,8.46,2,1943-10-10,0.0
738,463,50.13,8.46,2,1943-10-10,10.0
664,457,52.150000000000006,9.97,2,1943-10-04,45.0
665,457,50.1,8.67,2,1943-10-04,0.0
666,457,50.1,8.67,2,1943-10-04,2.0
667,457,50.1,8.67,2,1943-10-04,0.0
668,457,50.1,8.67,2,1943-10-04,36.0
669,457,50.1,8.67,2,1943-10-04,0.0
670,457,50.1,8.67,2,1943-10-04,0.0
671,457,50.1,8.67,2,1943-10-04,51.0
661,457,50.1,8.67,2,1943-10-04,0.0
658,457,50.1,8.67,2,1943-10-04,2.0
663,457,50.1,8.67,2,1943-10-04,51.0
672,457,50.1,8.67,2,1943-10-04,0.0
676,457,50.1,8.67,2,1943-10-04,0.0
678,457,50.1,8.67,2,1943-10-04,51.0
679,457,50.13,8.93,2,1943-10-04,0.0
680,457,52.150000000000006,9.97,2,1943-10-04,45.0
681,457,50.1,8.67,2,1943-10-04,48.0
682,462,54.35,18.67,2,1943-10-09,53.0
683,462,52.10999999999999,9.98,2,1943-10-09,45.0
673,457,50.1,8.67,2,1943-10-04,2.0
660,457,50.1,8.67,2,1943-10-04,36.0
674,457,50.1,8.67,2,1943-10-04,0.0
675,457,50.1,8.67,2,1943-10-04,36.0
659,457,50.1,8.67,2,1943-10-04,0.0
635,454,47.72,10.3,2,1943-10-01,3.0
423,386,53.550000000000004,10.0,2,1943-07-25,53.0
637,454,48.55,10.38,2,1943-10-01,13.0
638,454,47.78,13.030000000000001,2,1943-10-01,0.0
639,454,47.78,13.030000000000001,2,1943-10-01,54.0
640,454,47.78,13.030000000000001,2,1943-10-01,51.0
641,454,47.72,10.3,2,1943-10-01,20.0
642,454,47.72,10.3,2,1943-10-01,15.0
643,454,47.72,10.3,2,1943-10-01,3.0
644,455,48.13,11.580000000000002,2,1943-10-02,5.0
645,455,48.13,11.580000000000002,2,1943-10-02,5.0
646,455,48.13,11.580000000000002,2,1943-10-02,5.0
636,454,48.55,10.38,2,1943-10-01,13.0
647,456,49.43000000000001,-2.08,2,1943-10-03,24.0
649,456,49.43000000000001,-2.08,2,1943-10-03,27.0
650,456,49.43000000000001,-2.08,2,1943-10-03,17.0
651,456,49.43000000000001,-2.08,2,1943-10-03,24.0
652,456,49.43000000000001,-2.08,2,1943-10-03,20.0
653,456,49.43000000000001,-2.08,2,1943-10-03,27.0
654,456,49.43000000000001,-2.08,2,1943-10-03,17.0
655,457,52.150000000000006,9.97,2,1943-10-04,45.0
656,457,50.13,8.93,2,1943-10-04,0.0
657,457,50.1,8.67,2,1943-10-04,0.0
684,462,52.10999999999999,9.98,2,1943-10-09,0.0
648,456,49.43000000000001,-2.08,2,1943-10-03,20.0
686,462,53.87,13.7,2,1943-10-09,18.0
727,462,54.5,18.550000000000004,2,1943-10-09,58.0
688,462,53.87,13.7,2,1943-10-09,30.0
692,462,53.87,13.7,2,1943-10-09,29.0
719,462,54.5,18.550000000000004,2,1943-10-09,70.0
720,462,54.5,18.550000000000004,2,1943-10-09,43.0
721,462,54.5,18.550000000000004,2,1943-10-09,50.0
722,462,54.5,18.550000000000004,2,1943-10-09,18.0
723,462,54.5,18.550000000000004,2,1943-10-09,29.0
724,462,54.35,18.67,2,1943-10-09,21.0
725,462,54.35,18.67,2,1943-10-09,21.0
715,462,52.10999999999999,9.98,2,1943-10-09,0.0
726,462,54.5,18.550000000000004,2,1943-10-09,50.0
728,462,54.5,18.550000000000004,2,1943-10-09,70.0
718,462,54.5,18.550000000000004,2,1943-10-09,58.0
729,462,54.5,18.550000000000004,2,1943-10-09,43.0
731,462,54.5,18.550000000000004,2,1943-10-09,18.0
732,462,54.5,18.550000000000004,2,1943-10-09,29.0
733,463,50.13,8.46,2,1943-10-10,8.0
734,463,50.13,8.46,2,1943-10-10,0.0
735,463,50.13,8.46,2,1943-10-10,57.0
736,463,50.13,8.46,2,1943-10-10,63.0
737,463,50.13,8.46,2,1943-10-10,33.0
714,462,52.10999999999999,9.98,2,1943-10-09,45.0
713,462,54.35,18.67,2,1943-10-09,53.0
662,457,50.1,8.67,2,1943-10-04,0.0
730,462,54.5,18.550000000000004,2,1943-10-09,50.0
717,462,54.5,18.550000000000004,2,1943-10-09,50.0
712,462,53.87,13.7,2,1943-10-09,29.0
689,462,53.87,13.7,2,1943-10-09,5.0
693,462,54.35,18.67,2,1943-10-09,53.0
694,462,52.10999999999999,9.98,2,1943-10-09,45.0
695,462,52.10999999999999,9.98,2,1943-10-09,0.0
696,462,52.10999999999999,9.98,2,1943-10-09,52.0
697,462,53.87,13.7,2,1943-10-09,18.0
698,462,53.87,13.7,2,1943-10-09,27.0
699,462,53.87,13.7,2,1943-10-09,30.0
700,462,53.87,13.7,2,1943-10-09,5.0
701,462,53.87,13.7,2,1943-10-09,30.0
691,462,53.87,13.7,2,1943-10-09,24.0
702,462,53.87,13.7,2,1943-10-09,24.0
704,462,52.10999999999999,9.98,2,1943-10-09,0.0
705,462,52.10999999999999,9.98,2,1943-10-09,0.0
706,462,53.87,13.7,2,1943-10-09,18.0
707,462,53.87,13.7,2,1943-10-09,27.0
708,462,53.87,13.7,2,1943-10-09,30.0
709,462,53.87,13.7,2,1943-10-09,5.0
710,462,53.87,13.7,2,1943-10-09,30.0
711,462,53.87,13.7,2,1943-10-09,24.0
633,454,47.72,10.3,2,1943-10-01,20.0
687,462,53.87,13.7,2,1943-10-09,27.0
703,462,53.87,13.7,2,1943-10-09,29.0
690,462,53.87,13.7,2,1943-10-09,30.0
716,462,52.10999999999999,9.98,2,1943-10-09,52.0
422,386,53.550000000000004,10.0,2,1943-07-25,0.0
335,365,47.22,-1.53,2,1943-07-04,13.0
420,386,53.550000000000004,10.0,2,1943-07-25,53.0
135,286,47.75,-3.35,2,1943-04-16,13.0
136,286,47.75,-3.35,2,1943-04-16,15.0
137,286,47.75,-3.35,2,1943-04-16,18.0
138,286,47.75,-3.35,2,1943-04-16,8.0
139,286,47.75,-3.35,2,1943-04-16,10.0
140,286,48.4,-4.5,2,1943-04-16,10.0
141,286,48.4,-4.5,2,1943-04-16,12.0
142,286,48.4,-4.5,2,1943-04-16,3.0
132,286,47.75,-3.35,2,1943-04-16,3.0
143,286,48.4,-4.5,2,1943-04-16,9.0
209,329,48.12,-1.67,2,1943-05-29,10.0
145,286,48.4,-4.5,2,1943-04-16,6.0
147,286,47.75,-3.35,2,1943-04-16,10.0
148,286,47.75,-3.35,2,1943-04-16,12.0
149,286,47.75,-3.35,2,1943-04-16,13.0
150,286,47.75,-3.35,2,1943-04-16,12.0
151,286,47.75,-3.35,2,1943-04-16,13.0
152,301,47.28,-2.2,2,1943-05-01,8.0
153,301,47.28,-2.2,2,1943-05-01,4.0
154,301,47.28,-2.2,2,1943-05-01,10.0
155,301,47.28,-2.2,2,1943-05-01,4.0
157,301,47.28,-2.2,2,1943-05-01,10.0
146,286,47.75,-3.35,2,1943-04-16,13.0
134,286,47.75,-3.35,2,1943-04-16,13.0
131,286,47.75,-3.35,2,1943-04-16,13.0
129,286,47.75,-3.35,2,1943-04-16,10.0
110,286,47.75,-3.35,2,1943-04-16,15.0
111,286,47.75,-3.35,2,1943-04-16,18.0
112,286,47.75,-3.35,2,1943-04-16,8.0
113,286,47.75,-3.35,2,1943-04-16,10.0
114,286,47.75,-3.35,2,1943-04-16,8.0
115,286,47.75,-3.35,2,1943-04-16,13.0
116,286,47.75,-3.35,2,1943-04-16,3.0
130,286,47.75,-3.35,2,1943-04-16,8.0
117,286,47.75,-3.35,2,1943-04-16,15.0
108,274,48.77,2.2000000000000006,2,1943-04-04,6.0
119,286,47.75,-3.35,2,1943-04-16,13.0
121,286,47.75,-3.35,2,1943-04-16,13.0
122,286,47.75,-3.35,2,1943-04-16,3.0
123,286,47.75,-3.35,2,1943-04-16,15.0
124,286,47.75,-3.35,2,1943-04-16,13.0
125,286,47.75,-3.35,2,1943-04-16,13.0
126,286,47.75,-3.35,2,1943-04-16,15.0
127,286,47.75,-3.35,2,1943-04-16,18.0
128,286,47.75,-3.35,2,1943-04-16,8.0
118,286,47.75,-3.35,2,1943-04-16,13.0
156,301,47.28,-2.2,2,1943-05-01,10.0
120,286,47.75,-3.35,2,1943-04-16,8.0
107,274,48.77,2.2000000000000006,2,1943-04-04,24.0
103,274,48.77,2.2000000000000006,2,1943-04-04,24.0
109,274,48.77,2.2000000000000006,2,1943-04-04,24.0
158,301,47.28,-2.2,2,1943-05-01,8.0
162,301,47.28,-2.2,2,1943-05-01,10.0
190,329,48.12,-1.67,2,1943-05-29,13.0
191,329,48.12,-1.67,2,1943-05-29,10.0
192,329,48.12,-1.67,2,1943-05-29,10.0
193,329,48.12,-1.67,2,1943-05-29,10.0
194,329,48.12,-1.67,2,1943-05-29,13.0
195,329,48.12,-1.67,2,1943-05-29,2.0
185,319,54.33,10.15,2,1943-05-19,0.0
196,329,48.12,-1.67,2,1943-05-29,15.0
198,329,48.12,-1.67,2,1943-05-29,13.0
199,329,48.12,-1.67,2,1943-05-29,10.0
189,319,54.33,10.15,2,1943-05-19,13.0
200,329,48.12,-1.67,2,1943-05-29,10.0
202,329,48.12,-1.67,2,1943-05-29,13.0
203,329,48.12,-1.67,2,1943-05-29,2.0
204,329,48.12,-1.67,2,1943-05-29,15.0
205,329,48.12,-1.67,2,1943-05-29,18.0
206,329,48.12,-1.67,2,1943-05-29,13.0
207,329,48.12,-1.67,2,1943-05-29,10.0
197,329,48.12,-1.67,2,1943-05-29,18.0
184,319,54.33,10.15,2,1943-05-19,0.0
183,319,54.33,10.15,2,1943-05-19,0.0
186,319,54.33,10.15,2,1943-05-19,0.0
201,329,48.12,-1.67,2,1943-05-29,10.0
188,319,54.33,10.15,2,1943-05-19,0.0
182,319,54.33,10.15,2,1943-05-19,0.0
159,301,47.28,-2.2,2,1943-05-01,4.0
163,301,47.28,-2.2,2,1943-05-01,10.0
164,314,54.33,10.15,2,1943-05-14,15.0
165,314,54.33,10.15,2,1943-05-14,15.0
166,314,54.33,10.15,2,1943-05-14,15.0
167,314,54.33,10.15,2,1943-05-14,20.0
168,314,54.33,10.15,2,1943-05-14,15.0
169,314,54.33,10.15,2,1943-05-14,15.0
170,314,54.33,10.15,2,1943-05-14,15.0
171,314,54.33,10.15,2,1943-05-14,20.0
161,301,47.28,-2.2,2,1943-05-01,4.0
172,314,54.33,10.15,2,1943-05-14,13.0
174,317,47.75,-3.35,2,1943-05-17,5.0
175,317,47.75,-3.35,2,1943-05-17,8.0
176,317,47.75,-3.35,2,1943-05-17,18.0
177,317,47.75,-3.35,2,1943-05-17,15.0
178,317,47.75,-3.35,2,1943-05-17,5.0
179,317,47.75,-3.35,2,1943-05-17,8.0
180,317,47.75,-3.35,2,1943-05-17,18.0
181,319,54.33,10.15,2,1943-05-19,0.0
106,274,48.77,2.2000000000000006,2,1943-04-04,6.0
105,274,48.77,2.2000000000000006,2,1943-04-04,24.0
173,317,47.75,-3.35,2,1943-05-17,15.0
160,301,47.28,-2.2,2,1943-05-01,10.0
187,319,54.33,10.15,2,1943-05-19,0.0
80,245,47.75,-3.35,2,1943-03-06,15.0
104,274,48.77,2.2000000000000006,2,1943-04-04,6.0
27,227,48.13,11.580000000000002,2,1943-02-16,8.0
31,237,53.08,8.72,2,1943-02-26,14.0
208,329,48.12,-1.67,2,1943-05-29,10.0
29,237,53.08,8.72,2,1943-02-26,14.0
32,237,53.08,8.72,2,1943-02-26,14.0
33,238,48.4,-4.5,2,1943-02-27,9.0
34,238,48.4,-4.5,2,1943-02-27,6.0
35,238,48.4,-4.5,2,1943-02-27,15.0
26,227,48.13,11.580000000000002,2,1943-02-16,8.0
37,238,48.4,-4.5,2,1943-02-27,15.0
39,238,48.4,-4.5,2,1943-02-27,13.0
30,237,53.08,8.72,2,1943-02-26,14.0
40,238,48.4,-4.5,2,1943-02-27,9.0
42,238,48.4,-4.5,2,1943-02-27,15.0
43,238,48.4,-4.5,2,1943-02-27,5.0
44,238,48.4,-4.5,2,1943-02-27,15.0
45,238,48.4,-4.5,2,1943-02-27,3.0
46,238,48.4,-4.5,2,1943-02-27,13.0
47,238,48.4,-4.5,2,1943-02-27,9.0
48,238,48.4,-4.5,2,1943-02-27,6.0
38,238,48.4,-4.5,2,1943-02-27,3.0
25,215,50.43,10.92,2,1943-02-04,13.0
24,215,50.43,10.92,2,1943-02-04,13.0
41,238,48.4,-4.5,2,1943-02-27,6.0
23,203,47.75,-3.35,2,1943-01-23,13.0
36,238,48.4,-4.5,2,1943-02-27,5.0
1,109,49.63,-1.6199999999999999,2,1942-10-21,8.0
677,457,50.1,8.67,2,1943-10-04,0.0
2,109,49.63,-1.6199999999999999,2,1942-10-21,8.0
9,203,48.4,-4.5,2,1943-01-23,13.0
8,203,47.75,-3.35,2,1943-01-23,13.0
7,203,47.75,-3.35,2,1943-01-23,3.0
4,203,47.75,-3.35,2,1943-01-23,10.0
5,203,47.75,-3.35,2,1943-01-23,10.0
10,203,48.4,-4.5,2,1943-01-23,13.0
3,109,49.63,-1.6199999999999999,2,1942-10-21,8.0
21,203,47.75,-3.35,2,1943-01-23,13.0
6,203,47.75,-3.35,2,1943-01-23,13.0
11,203,48.4,-4.5,2,1943-01-23,13.0
14,203,47.75,-3.35,2,1943-01-23,10.0
49,238,48.4,-4.5,2,1943-02-27,15.0
13,203,48.4,-4.5,2,1943-01-23,8.0
15,203,47.75,-3.35,2,1943-01-23,10.0
16,203,47.75,-3.35,2,1943-01-23,13.0
17,203,47.75,-3.35,2,1943-01-23,3.0
20,203,47.75,-3.35,2,1943-01-23,10.0
18,203,47.75,-3.35,2,1943-01-23,13.0
19,203,47.75,-3.35,2,1943-01-23,10.0
22,203,47.75,-3.35,2,1943-01-23,3.0
12,203,48.4,-4.5,2,1943-01-23,8.0
421,386,53.550000000000004,10.0,2,1943-07-25,0.0
144,286,48.4,-4.5,2,1943-04-16,3.0
50,238,48.4,-4.5,2,1943-02-27,5.0
81,245,47.75,-3.35,2,1943-03-06,13.0
84,245,47.75,-3.35,2,1943-03-06,13.0
85,245,47.75,-3.35,2,1943-03-06,8.0
86,247,48.12,-1.67,2,1943-03-08,10.0
87,247,48.12,-1.67,2,1943-03-08,5.0
88,247,48.12,-1.67,2,1943-03-08,8.0
89,247,48.12,-1.67,2,1943-03-08,12.0
90,247,48.12,-1.67,2,1943-03-08,8.0
79,245,47.75,-3.35,2,1943-03-06,13.0
91,247,48.12,-1.67,2,1943-03-08,5.0
93,247,48.12,-1.67,2,1943-03-08,10.0
83,245,47.75,-3.35,2,1943-03-06,8.0
94,247,48.12,-1.67,2,1943-03-08,5.0
96,247,48.12,-1.67,2,1943-03-08,10.0
97,247,48.12,-1.67,2,1943-03-08,13.0
98,247,48.12,-1.67,2,1943-03-08,8.0
99,247,48.12,-1.67,2,1943-03-08,10.0
100,247,48.12,-1.67,2,1943-03-08,5.0
101,247,48.12,-1.67,2,1943-03-08,5.0
102,274,48.77,2.2000000000000006,2,1943-04-04,6.0
92,247,48.12,-1.67,2,1943-03-08,13.0
78,245,47.75,-3.35,2,1943-03-06,13.0
52,238,48.4,-4.5,2,1943-02-27,3.0
95,247,48.12,-1.67,2,1943-03-08,8.0
82,245,47.75,-3.35,2,1943-03-06,13.0
77,245,47.75,-3.35,2,1943-03-06,13.0
76,245,48.4,-4.5,2,1943-03-06,9.0
55,243,52.53,13.420000000000002,2,1943-03-04,0.0
57,245,47.75,-3.35,2,1943-03-06,13.0
58,245,47.75,-3.35,2,1943-03-06,8.0
59,245,47.75,-3.35,2,1943-03-06,5.0
60,245,47.75,-3.35,2,1943-03-06,8.0
61,245,47.75,-3.35,2,1943-03-06,8.0
62,245,47.75,-3.35,2,1943-03-06,10.0
63,245,47.75,-3.35,2,1943-03-06,13.0
64,245,47.75,-3.35,2,1943-03-06,8.0
54,243,52.53,13.420000000000002,2,1943-03-04,0.0
66,245,47.75,-3.35,2,1943-03-06,8.0
68,245,47.75,-3.35,2,1943-03-06,10.0
69,245,47.75,-3.35,2,1943-03-06,13.0
70,245,47.75,-3.35,2,1943-03-06,8.0
71,245,47.75,-3.35,2,1943-03-06,5.0
72,245,47.75,-3.35,2,1943-03-06,8.0
73,245,47.75,-3.35,2,1943-03-06,8.0
74,245,48.4,-4.5,2,1943-03-06,12.0
28,227,48.13,11.580000000000002,2,1943-02-16,8.0
51,238,48.4,-4.5,2,1943-02-27,15.0
75,245,48.4,-4.5,2,1943-03-06,15.0
67,245,47.75,-3.35,2,1943-03-06,8.0
53,238,48.4,-4.5,2,1943-02-27,13.0
65,245,47.75,-3.35,2,1943-03-06,5.0
299,356,53.550000000000004,10.0,2,1943-06-25,5.0
56,245,47.75,-3.35,2,1943-03-06,10.0
315,359,49.07,0.7799999999999998,2,1943-06-28,12.0
348,365,47.22,-1.53,2,1943-07-04,15.0
349,365,47.22,-1.53,2,1943-07-04,13.0
350,365,47.22,-1.53,2,1943-07-04,18.0
351,365,47.22,-1.53,2,1943-07-04,15.0
352,365,47.22,-1.53,2,1943-07-04,8.0
353,365,47.22,-1.53,2,1943-07-04,10.0
354,365,46.17,-1.23,2,1943-07-04,4.0
344,365,47.22,-1.53,2,1943-07-04,3.0
355,365,46.17,-1.23,2,1943-07-04,8.0
357,365,46.17,-1.23,2,1943-07-04,8.0
347,365,47.22,-1.53,2,1943-07-04,18.0
358,365,46.17,-1.23,2,1943-07-04,6.0
360,365,46.17,-1.23,2,1943-07-04,6.0
361,365,46.17,-1.23,2,1943-07-04,6.0
362,365,46.17,-1.23,2,1943-07-04,8.0
363,365,46.17,-1.23,2,1943-07-04,10.0
364,365,46.17,-1.23,2,1943-07-04,10.0
365,365,46.17,-1.23,2,1943-07-04,16.0
366,365,46.17,-1.23,2,1943-07-04,6.0
356,365,46.17,-1.23,2,1943-07-04,8.0
343,365,47.22,-1.53,2,1943-07-04,10.0
317,359,49.07,0.7799999999999998,2,1943-06-28,8.0
359,365,46.17,-1.23,2,1943-07-04,12.0
378,365,46.17,-1.23,2,1943-07-04,8.0
346,365,47.22,-1.53,2,1943-07-04,13.0
341,365,47.22,-1.53,2,1943-07-04,15.0
321,359,49.07,0.7799999999999998,2,1943-06-28,10.0
322,359,49.07,0.7799999999999998,2,1943-06-28,4.0
323,359,49.07,0.7799999999999998,2,1943-06-28,12.0
324,365,47.22,-1.53,2,1943-07-04,3.0
325,365,47.22,-1.53,2,1943-07-04,13.0
326,365,47.22,-1.53,2,1943-07-04,13.0
327,365,47.22,-1.53,2,1943-07-04,18.0
328,365,47.22,-1.53,2,1943-07-04,15.0
329,365,47.22,-1.53,2,1943-07-04,13.0
319,359,49.07,0.7799999999999998,2,1943-06-28,6.0
342,365,47.22,-1.53,2,1943-07-04,8.0
330,365,47.22,-1.53,2,1943-07-04,18.0
333,365,47.22,-1.53,2,1943-07-04,10.0
334,365,47.22,-1.53,2,1943-07-04,3.0
336,365,47.22,-1.53,2,1943-07-04,13.0
337,365,47.22,-1.53,2,1943-07-04,18.0
338,365,47.22,-1.53,2,1943-07-04,15.0
339,365,47.22,-1.53,2,1943-07-04,13.0
340,365,47.22,-1.53,2,1943-07-04,18.0
367,365,46.17,-1.23,2,1943-07-04,12.0
331,365,47.22,-1.53,2,1943-07-04,15.0
318,359,49.07,0.7799999999999998,2,1943-06-28,2.0
332,365,47.22,-1.53,2,1943-07-04,8.0
368,365,46.17,-1.23,2,1943-07-04,14.0
399,378,52.38,9.73,2,1943-07-17,0.0
373,365,46.17,-1.23,2,1943-07-04,8.0
403,385,59.120000000000005,9.63,2,1943-07-24,35.0
404,385,59.120000000000005,9.63,2,1943-07-24,48.0
405,385,59.120000000000005,9.63,2,1943-07-24,45.0
406,385,59.120000000000005,9.63,2,1943-07-24,50.0
407,385,59.120000000000005,9.63,2,1943-07-24,53.0
408,385,59.120000000000005,9.63,2,1943-07-24,53.0
398,378,53.550000000000004,10.0,2,1943-07-17,5.0
409,385,59.120000000000005,9.63,2,1943-07-24,50.0
411,385,59.120000000000005,9.63,2,1943-07-24,35.0
412,385,59.120000000000005,9.63,2,1943-07-24,35.0
402,385,59.120000000000005,9.63,2,1943-07-24,35.0
413,385,59.120000000000005,9.63,2,1943-07-24,48.0
